Identifier,Subject,,,,,,,,,,
WCAU_20140902_100000_NBC_10_News_Today_at_600a,"philadelphia, pennsylvania, atlantic city, jesse gary, turnpike, the bensalem, delaware, jillian mele, tracy, allentown, norristown, conshohocken, turnpike westbound, vai, katie, katie zachry, bill henley, isis, syria, ben franklin, new jersey, trenton, detroit, matt delucia, center city, john f. kennedy, tom wolf, vai, humid, skyforce, navy, rehoboth, center city, pennsylvania turnpike westbound, wilmington, obama, iraq, nato, ryan lesher, fbi, colin keffer, camden",,,,,,,,,,
WCAU_20140902_110000_Today,"philadelphia, atlantic city, angelina, toyota, hoda, isis, somalia, apthai shrimp salad, applebee 's, texas, scott, hellmann, bill henley, nbc news, l'oreal, scott eastwood, hollywood, new york city, magma, willie, mr. jones, jeff rossen, hershey, mexico, new york, jennifer lawrence, clint eastwood, kathie lee, kate upton, nato, angelina jolie, fbi, ricky gervais, tracy davidson, nicklas sparks, dylan, georgia, walmart, matt lauer, kevin, cato, carson, walmart, natalie, pennsylvania, willie geist, edward jones, polaroid, los angeles, verizon wireless, al, obama, estonia, revlon, apple, jenny, lg, jacob rascon, north carolina, maryland, verizon, jillian mele, hager, kenya, folgers, l'oreal volume filler, mogadishu, wales, seattle, rossen, san francisco, philadelphia strawberry, boston, angelina jolie, diamond top coat, birth, wildwood, matt, revlon colorstay, olive garden, northeast philadelphia, new jersey, willard, richard, neutrogena naturals, benjamin, sargento cheese snacks, trenton, angie, beneful healthy smile, laurie, louisville, al roker, new colgate enamel health toothpaste, lena dunham, savannah, natalie morales, mmm, filloxane, l'oreal miracle blur, rickey, dr. tom friedman, brown, carmax, aveeno, atlanta, charlotte, ukraine, iowa, pentagon, wilmington, melissa, ns, europe, tom wolf, welllllllll, nature valley breakfast biscuits, frank, florida, vai sikahema, allentown, diana ross",,,,,,,,,,
WCAU_20140902_210000_NBC_10_News_at_5pm,"philadelphia, isis, delaware, pennsylvania, obama, marion, penn, iraq, steven sotloff, harry hairston, poconos, lu ann cahn, allentown, south jersey, syria, james foley, washington, dover, apple, sotloff, humidity, atlantic city, obama, camden, christine maddela, ukraine, lg, rosemary connors, sheena parveen, verizon wireless, newark",,,,,,,,,,
WCAU_20140902_220000_NBC_10_News_at_6pm,"philadelphia, allentown, atlantic city, septa, delaware, whitehall, doug shimell, princeton, ted greenberg, mexico, atlanta, eagles",,,,,,,,,,
WCAU_20140903_030000_NBC_10_News_at_11p,"philadelphia, delaware, atlantic city, phillies, skyforce, bethlehem, new york, denise nakano, kyle kendrick, isis, sotomayor, nick foles, keith jones, atlanta, volkswagen, sheena, goshen, tom wolf, ocean city, pennsylvania, george spencer, sheena parveen, new jersey, braves",,,,,,,,,,
WCAU_20140903_093000_NBC_10_News_Today_at_530a,"philadelphia, atlantic city, katy zachry, jillian mele, pennsylvania, delaware, harrisburg, john kane, allentown, princeton, dover, tobin, philadelphia eagles, dodgers, allentown, philadelphia, pottstown, sotomayor, trenton, bill henley",,,,,,,,,,
WCAU_20140903_100000_NBC_10_News_Today_at_600a,"philadelphia, allentown, atlantic city, isis, jesse gary, jillian mele, pottstown, wilmington, doylestown, trenton, katy zachry, baltimore, delaware, overbrook, marshall, millville, steven sotloff, dr. kent brantly, iraq, vai, west philadelphia, katy, tom wolf, arizona, obama, pennsylvania, cato, new york, conshohocken, overbrook, skyforce, christina regusters, norristown, rehoboth, vai sikahema, tracy davidson, quakertown, mt. pocono",,,,,,,,,,
WCAU_20140903_110000_Today,"philadelphia, new york, isis, bill henley, liberia, mary, california, atlanta, texas, dr. brantly, ebola, houston, xarelto, apple, willie, emma, kathie lee, rice krispies, dr. kent brantly, tracy davidson, ukraine, bernie, nbc news, jimmy fallon, garnier olia, ebola, melissa, atlantic city, amber, alabama, malaysia, allison williams, hoda, al, reed alexander, willie geist, alison williams, google, tamron, syria, ns, portland, alzheimer 's, hellmann, vai sikahema, bauer, northeast philadelphia, natalie, xarelto, kellogg, matt, adam levine, mexico, applebee 's, allison, spain, xarelto, seattle, clorox, natalie morales, pennsylvania, carson, gas, russia, michael sam, minneapolis, brantly, elvis, dallas, jillian, john kane, mmm, irene, olia, kevin, arkansas, philadelphia, jack nicholson, new york city, rutherford, taco bell, emory, cortana, europe, verizon, los angeles, savannah, richard, grandpa, tom wolf, michigan, wildwood, gretchen mol, apthai shrimp salad, rome, new colgate enamel health toothpaste, chica, old navy, verizon wireless, new zealand, safety systems & technology, kentucky, lg, christopher walken, graceland, al roker, wilmington, allison, wash., tamron, carmax, jennifer lawrence, jillian mele, browns, eastern europe, frank, steven sotloff, estonia, petsmart, holly, potstown, frank gifford, cato, neutrogena naturals, joan, allentown, mr. roker, wells fargo, revlon, jason, kate upton, kraft macaroni & cheese, folgers, claritin, west africa, carson, god, emory university, kathie lee, justin bieber, natalie, jacob rascon, arizona",,,,,,,,,,
WCAU_20140903_200000_NBC_10_News_at_4pm,"philadelphia, atlantic city, camden, exeter, pennsylvania, palmer, wilmington, christina regusters, mexico, liberia, chris clackum, lu ann cahn, eagles, lu, ann cahn, tasker, eagles, ted greenberg, washington",,,,,,,,,,
WCAU_20140903_210000_NBC_10_News_at_5pm,"philadelphia, isis, pennsylvania, wilmington, christina regusters, eagles, delaware, nato, poconos, john kane, new york, tasker, erica edwards, steve handelsman, mr. obama, obama, ukraine, syria, matt lauer, new york city, atlantic city, hudson, doug shimell, sheena parveen, exeter, cory booker",,,,,,,,,,
WCAU_20140904_030000_NBC_10_News_at_11p,"philadelphia, phillies, braves, george spencer, davis, trenton, sandusky, jeremy maclin, lawrence, darby, eagles",,,,,,,,,,
WCAU_20140904_100000_NBC_10_News_Today_at_600a,"philadelphia, horsham, pottstown, trenton, septa, bill henley, katy zachry, vai, isis, jesse gary, doylestown, nato, delaware, jillian, atlantic city, pennsylvania, jillian mele, northeast philadelphia, wilmington, seattle, syria, quakertown, lafayette, michael brown, allentown, john kane, mitsubishi, islam, aisling, roxborough, smith, norristown, ferguson, uconn, philadelphia, lynn, mrs. miller, center city, tom wolf, hoffmansville, garthen, sandusky, girard, tracy davidson, olney, mr. miller, vai sikahema, dilworth park",,,,,,,,,,
WCAU_20140904_110000_Today,"isis, natalie, willie, bill henley, seattle, philadelphia, massachusetts, l'oreal, new york, nato, kellogg, matt, mary, cato, syria, hoda, xarelto, michael brown, carson, lockland, chicago, colleen, ferguson, applebee 's, septa, australia, j. lo, wilmington, south america, california, vai sikahema, chris jansing, washington, northeast philadelphia, apthai shrimp salad, nancy writebol, nbc news, apple, rice krispies, obama, angelina jolie, plymouth, vai, dustin, jillian mele, copeland, pennsylvania, skyforce, dr. brantly, portland, walmart, la, emma, madoff, pepsi, bernie madoff, j. lo, nfl, jefferson, fda, hellmann, vincent, kathie lee, willie geist, claude, matt lauer, toyota, morgan, natalie morales, melissa, pillsbury, viva, elvis, georgia, eggland, wales, bronx, matt, richard sherman, ukraine, fargo, dr. raj, bensalem, claritin, zyrtec, pacific northwest, dannon oikos, l'oreal miracle blur, famous footwear, jill martin, ing u.s., josh elliot, ns, breakfast, new york city, filloxane, l'oreal volume filler, l'oreal advanced haircare, metabiotic, vaseline intensive care, al roker, samsung, jackson, betty nguyen, wildwood, norbert, fto, crest whitestrips, michigan, olia, minnesota, duluth, neutrogena naturals, obama, dave, liberia, david cameron, richard engel, hillshire farm beacuse, nevada, xarelto, pepperoni, xarelto, jacob, anne thompson, john, southern california, hillshire farm, garnier olia, luciano, brown, carson, erica, new colgate enamel health toothpaste, ebola, red patterned vans camden, pottstown, yeeeeuk, jennifer lopez, millville, allentown, tom wolf, walmart, queens, gretchen, andrew madoff, pete williams, virginia",,,,,,,,,,
WCAU_20140904_150000_NBC_10_News_Today_at_11a,"philadelphia, glenn, mary, schwartz, xarelto, isis, nato, chicago, syria, monique braxton, monique, skyforce, ferguson, tracie potts, ukraine, obama, michael brown, washington, christie, katy zachry, biden, new york, renee, xarelto, nbc news, abigail, xarelto, nutter, adam harding, missouri",,,,,,,,,,
WCAU_20140904_200000_NBC_10_News_at_4pm,"delaware, philadelphia, trenton, joan, atlantic city, new york city, septa, new york, reg gusters, humid, melissa, carson, pennsylvania, humidity, amanda longacre, john kane, florida, new jersey, brittney lewis, north philadelphia, ted, penn, chris pollone, whoopi goldberg, detroit, city, ted greenberg, eagles, newark, camden, christina reg gusters",,,,,,,,,,
WCAU_20140904_210000_NBC_10_News_at_5pm,"philadelphia, delaware, new york, qvc, joan, melissa, atlantic city, princeton, washington, ferguson, westchester, keith, peco, hospital, eagles, pennsylvania, john kane, septa, university, michael brown, donnelly, doug shimell, wilmington, the miss america, garthen, brian mooar, dover, atlantic city, millville, camden, sheena, tim furlong, harry hairston, isis, christina regusters, amanda longacre, hollywood",,,,,,,,,,
WCAU_20140905_100000_NBC_10_News_Today_at_600a,"philadelphia, overbrook, overbrook, monique braxton, allentown, south philadelphia, trenton, jillian mele, northeast philadelphia, wrightstown, holly, florida, pennsylvania, katy zachry, atlantic city, wilmington, coatesville, humidity, chester, christina regusters, chester, seattle, westchester, upland way, miley cyrus, nebraska, geico, ben franklin, new jersey, south philly, allegheny, neil robinson, eagles, california, qvc, colorado, tom wolf, wanamaker, quakertown, carl holmes, city philadelphia, monique, joan, camden, millville, india, delaware, wildwood",,,,,,,,,,
WCAU_20140905_110000_Today,"philadelphia, joan, new york, melissa, vai sikahema, invokana, nato, natalie, bill henley, cooper, rice krispies, willie, amy van dyken-rouen, dylan, carson, denver, apple, ebola, apthai shrimp salad, applebee 's, colorado, ukraine, isis, kathy griffin, russia, melissa, walmart, jimmy fallon, toyota, christine maddela, hoda, georgia, terrell, starbucks, carmax, l'oreal, dylan, fto, hillshire farm beacuse, ikea, jorge bernal, hillshire farm, josh elliott, meredith vieira, joan, europe, hollywood, jillian mele, murray, kellogg, bill murray, karen, plymouth, doug johnson, massachusetts, delaware, erica, south jersey, parker, peter jennings, virginia, us here, meta, overbrook, new york city, frank, lg, verizon wireless, wilmington, mickey, africa, nature valley soft-baked oatmeal squares, smucker, vaseline intensive care, willie, northeast philadelphia, kathie lee gifford, folgers, arizona, la cocina, volt nike flex, rupert murdoch, eggland, jorge, sophia vergara, meredith, samsung, nature valley breakfast biscuits, wildwood, gabe gutierrez, botox, nbc news, chuck, marietta, george clooney, ricky, u.r. experience, harris, power oats !, tucson, johnny carson, matt, omaha, ron allen, nebraska, maybelline, brantly, neutrogena naturals, chris jansing, unapologetic, unit, dylan dreyer, vatican, revlon, baja, pennsylvania, jennifer aniston, tom wolf, kmart, john kane, california, john, norbert",,,,,,,,,,
WCAU_20140905_210000_NBC_10_News_at_5pm,"philadelphia, chuck todd, allentown, chicago, ukraine, isis, poconos, eagles, obama, delaware, nato, ebola, liberia, russia, john kane, joan, katie zachary, brittney shipp, sheena parveen, massachusetts, nebraska, omaha, fattah, cydney long, atlantic city, florida",,,,,,,,,,
WCAU_20140905_223000_NBC_Nightly_News,"isis, nato, new york, iran, rochester, nebraska, liberia, russia, celebrex, iraq, chris jansing, cynthia mcfadden, england, nexium, pennsylvania, bruce morton, dr. nancy snyderman, camilla, kathleen, tom wolf, joan, tbm, brian, cuba, pentagon, larry glazer, dubai",,,,,,,,,,
WCAU_20140906_030000_NBC_10_News_at_11p,"philadelphia, jim, davis, comcast sportsnet, eagles, navy, allentown, westchester, sheena parveen, atlantic city, jimmy fallon, amy fadool, jackson, garnett, malverne, chicago, garthen, andy reid, florida, george spencer, new york, bensalem, poconos",,,,,,,,,,
WCAU_20140906_093000_NBC_10_News_at_530a,"philadelphia, tedd florendo, allentown, atlantic city, brown, navy, eagles, jackson, delaware, petsmart, tom wolf, monique braxton, northeast philadelphia, pennsylvania",,,,,,,,,,
WCAU_20140906_110000_Today,"new york, dylan, jamaica, detroit, michigan, apple, rosemary connors, erica, atlanta, cuba, nato, eagles, afghanistan, new york city, tedd florendo, new england, dearborn, colorado, isis, denver, washington, california, transitions signature, hollywood, nbc news, carmax, hellmann, mary elizabeth, rochester, pennsylvania, starbucks, beneful healthy smile, jenna, wales, ron allen, neutrogena naturals, john kane, emily, john heder, januvia, jay watson, liberia, patriots, illinois, florida, dancy, ron mott, jose, chuck todd, obama, januvia, kerri, langford, lee, humid, ntsb, georgia, syria, frank",,,,,,,,,,
WCAU_20140906_130000_NBC_10_News_at_9am,"philadelphia, monique braxton, benny, john kane, atlantic city, geneva, tedd, wilmington, millville, delaware, comcast sportsnet, monique, pennsylvania, south philadelphia, allentown, florida, navy, tom wolf, ebola, the eagles",,,,,,,,,,
WCAU_20140907_100000_NBC_10_News_at_6am,"philadelphia, monique braxton, hackenberg, philly, eagles, delaware, massachusetts, iraq, jacksonville, rosemary, penn state, rehoboth, parker, staples, john clark, atlantic city, allen, aj burnett, navy, atlantic city, ted, south philadelphia, jaguars, rosemary connors, ted florendo, ebola, ben cook, eric clenahan, fitzgerald, villanova",,,,,,,,,,
WCAU_20140907_110000_NBC_10_News_at_7am,"isis, eagles, iraq, philadelphia, philly, fitzgerald, obama, rosemary, new york, chuck todd, norbert, staples, jacksonville, monique braxton, delaware, john kane, ted florendo, obama, desean jackson, atlantic city, joan, rosemary connors, syria, nato, monique, ben franklin, wales, ebola, los angeles",,,,,,,,,,
WCAU_20140907_120000_Today,"chuck todd, washington, syria, isis, tommy, norbert, iraq, los angeles, philadelphia, dylan, mario, mark potter, nebraska, jamaica, illinois, cortana, scooby, jimmy shaw, neosporin, chuck, carrie underwood, mario armstrong, rosemary connors, john kane, tommy morrissey, johnson & johnson, ing u.s., hershey, sarah, dylan dreyer, erica, ron mott, phoenix, mexico, hollywood, meryl streep, dylan",,,,,,,,,,
WCAU_20140907_220000_NBC_10_News_at_6pm,"palmer, philadelphia, billy, jacksonville, billy horschel, eagles, atlantic city, eagles, garthen, john kane, john clark, joan, allentown, maclin, dover, poconos, west philadelphia, pottstown, horschel, roger, brittney, coca-cola, dustin johnson",,,,,,,,,,
WCAU_20140908_090000_NBC_10_News_Today_at_500a,"philadelphia, isis, delaware, septa, allentown, california, rosemary connors, tracy, washington, new york, wilmington, philly, atlantic city, gm, watson, katy zachry, tom wolf, matt delucia, syria, atlantic city, obama, d.c., pennsylvania, rosemary, tedd",,,,,,,,,,
WCAU_20140908_100000_NBC_10_News_Today_at_600a,"philadelphia, pennsylvania, cambridge, katy zachry, vai, delaware, rosemary connors, katy, allentown, kensington, rosemary, atlantic city, isis, chicago, tracy, kate, harrisburg, poconos, meredith, philly, trenton, new jersey, perelman, septa, kate, uk, benjamin franklin high, tedd, vo, northeast philadelphia, trenton, wilmington, tom wolf, new york, chris christie, meredith vieira, subaru legacy, dr. william hite, cato, vai sikahema, tracy davidson, matt delucia, betsy ross, meredith",,,,,,,,,,
WCAU_20140908_110000_Today,"new york, meredith, steve harvey, philadelphia, matt, isis, natalie, phoenix, joan, meredith, meredith vieira, carson, lyrica, levemir, tracy davidson, gotham, hellmann, savannah, malaysia, xarelto, kensington, toyota, al, nbc news, natalie, vai, ferrell, zahra, atlantic city, billy, willie geist, hollywood, california, iraq, mr. roker, iams, chicago, hugh jackman, oregon, vaseline intensive care, tedd florendo, texas, howard stern, melissa, katy, carmax, william, cobiella, buckingham palace, fibromyalgia, england, natalie morales, cambridge, gordon, applebee 's, chico, syria, delaware, kellogg, mmm, colorado, willie, pakistan, dr. pyen, revlon colorstay, hillshire farm beacuse, listerine, norbert, eagles, southern california, australia, tom costello, jacksonville, peyton, januvia, kathleen, januvia, januvia, revlon, new colgate enamel health toothpaste, cindy adams, jasper, madelyn fernstrom, mocha latte, macchiato, tom wolf, pennsylvania, daniel craig, facebook, kansas city, apthai shrimp salad, donal logue, cincinnati, chris christie, bengals, washington, pacific, billy bush, advil, john, john kane, ou, levemir flextouch, san diego, florida, trenton, tedd florendo, tapanga, apple, beijing, joe, hillshire farm, susan dawson, ing u.s., london, kate middleton, missouri, amanda avery, amanda, fran, katy zachry, folgers, chuck todd, meredith, lyrica, liberia, the nebraska, kate, india, neutrogena, atlanta, cooper, bobbie thomas, ebola, dr. rick sacra, frank, italy, kathie lee, neil patrick harris, tedd, richard engel, matt lauer",,,,,,,,,,
WCAU_20140908_200000_NBC_10_News_at_4pm,"atlantic city, philadelphia, delaware, virginia, glenn, christie, fbi, ravens, georgetown, newark, ray rice, christina, new jersey, chris christie, roger goodell, nfl, ted greenberg, england, schwartz, phoenix, southern delaware, christina regusters, erica edwards, jim, john kane, brent harris",,,,,,,,,,
WCAU_20140909_030000_NBC_10_News_at_11p,"delaware, philadelphia, penn, radnor, penn state, ravens, christie, atlantic city, pennsylvania, john clark, rutgers, newark, north philadelphia, phillies, tom wolf, jimmy rollins, sheena, geico, jimmy fallon, seattle, nfl",,,,,,,,,,
WCAU_20140909_090000_NBC_10_News_Today_at_500a,"philadelphia, philly, atlantic city, jillian mele, darby, delaware, jesse gary, allentown, katy zachary, south philadelphia, tracy, ravens, christie, septa, chris christie, tedd, millville, tomlinson, tracy",,,,,,,,,,
WCAU_20140909_093000_NBC_10_News_Today_at_530a,"philadelphia, delaware, dr. seuss, tedd, septa, north philadelphia, new york, horton, john kane, atlantic city, millville, potstown, new york city, canada, philly, jillian mele, millville, jesse gary, virginia, allentown",,,,,,,,,,
WCAU_20140909_100000_NBC_10_News_Today_at_600a,"philadelphia, philly, atlantic city, delaware, jesse gary, pennsylvania, septa, lansdale, ravens, tracy, germantown, jillian mele, vo, allentown, cato, christie, boston, potstown, obama, tucson, conshohocken, tom wolf, new york, isis, subaru legacy, katy zachary, john kane, joe biden, lafayette, baltimore, christina regusters, vai, millville, tomlinson, southern delaware, potstown",,,,,,,,,,
WCAU_20140909_110000_Today,"lyrica, isis, nfl, palmer, cato, atlantic city, delaware, carson, natalie, houston, pennsylvania, fibromyalgia, brown, chicago, breo, ravens, brian williams, listerine, hellmann, syria, jason segel, kevin, keith richards, matt, bryant gumbel, atlanta, kylie, savannah, new york, l'oreal, ivf, roger goodell, ken, lansdale, kellogg, rachel, nebraska, simon pegg, lee brice, nigeria, richards, richard branson, blake, tom wolf, neutrogena naturals, london, lyrica, apple, hoda, filloxane, texas, bobbie, goodell, philadelphia, chico, colorado, arizona, iraq, scott naturals tube-free bath tissue, jefferson university, kathie lee, boston, applebee 's, colleen, scott naturals tube-free, tedd florendo, mandy patinkin, natalie morales, nbc news, baltimore ravens, listerine floss, bobbie thomas, obama, kevin kline, toyota, matt lauer, kansas city, angie, joe biden, lg, peter alexander, nature valley soft-baked oatmeal squares, crest whitestrips, massmutual, new colgate enamel health toothpaste, ben, at b & e, gabe gutierrez, dove oxygen moisture, chico 's and chicos.com, judy, maggie smith, barbara walters, peace corps, india, pharrell, josh elliot, gus & me, apthai shrimp salad, maryland, rockville, bertha, mit, jerry, pnc, l'oreal volume filler, delicious kellogg, verizon wireless, fbi, ray rice, mel brooks, new england, janet shamlian, kellogg 's, wells fargo, louie, nancy writebol, africa, natasha, tim cook, sierra leone, dr. kent brantly, ebola, volume filler, washington, licari, dr. nancy schneiderman, simon, ray rice, brian, new york city, iowa, maria shriver, st. louis, aveeno, emory, willie geist, kensington, al, jessica, tamron hall, tedd, jena, rafael, neutrogena, emory university, vaseline intensive care, william",,,,,,,,,,
WCAU_20140909_150000_NBC_10_News_Today_at_11a,"philadelphia, atlantic city, apple, isis, glenn, steve harvey, new york, obama, delaware, india, abby, detroit, steve, tropics, cato, new jersey, ted greenberg, poconos, schwartz, matt delucia, nfl",,,,,,,,,,
WCAU_20140909_200000_NBC_10_News_at_4pm,"philadelphia, atlantic city, pennsylvania, delaware, janae palmer, india, chris christie, missouri, john, john kane, jim, dover, ted greenberg, holly, raguster, allen beniak, pleasantville, christina regusters, christina raguster, tom corbett, christine maddela, illinois, espn, jim mclean, camden, ravens",,,,,,,,,,
WCAU_20140909_210000_NBC_10_News_at_5pm,"philadelphia, atlantic city, delaware, christina regusters, isis, iraq, pennsylvania, washington, ray rice, ravens, steve, syria, atlantic city, newcastle, ntsb, sussex, ferguson, obama, missouri, obama, deanna durante, nbc news, christine maddela, katy zachary, philadelphia, nike",,,,,,,,,,
WCAU_20140909_220000_NBC_10_News_at_6pm,"atlantic city, penn, pennsylvania, philadelphia, christina regusters, ted greenberg, james franklin, john kane, john clark, michael vick, jay paterno, corbett, regusters, philly, delaware, ray rice, christine maddela",,,,,,,,,,
WCAU_20140910_030000_NBC_10_News_at_11p,"atlantic city, phillies, vo, newark, jim rosenfield, james franklin, washington, septa, subaru legacy, penn, jimmy fallon, steve sweeney, london, jacqueline, roger goodell, keith jones, philadelphia, nfl",,,,,,,,,,
WCAU_20140910_090000_NBC_10_News_Today_at_500a,"philadelphia, atlantic city, jillian, trenton, christina regusters, tracy, pennsylvania, isis, allentown, poconos, brittney shipp, delaware, katy zachry, apple, center city philadelphia, vai sikahema, dover, syria, vai, vai, tracy davidson, australia, alabama, hickey, jillian mele",,,,,,,,,,
WCAU_20140910_100000_NBC_10_News_Today_at_600a,"philadelphia, atlantic city, christina regusters, allentown, jillian, isis, wilmington, brittney shipp, septa, carmax, katy zachry, greenwood, jesse gary, frederick township, the poconos, west philadelphia, glouchester city, cobbs, new jersey, vai, chicago, trenton, powelton, minneapolis, providence, delaware, obama, ben franklin, woodhaven, new york, royersford, baltimore ravens, manayunk norristown, poconos, dover, alabama, florida, lewis, avalon, jillian mele, st. louis, apple, john kerry, hickey, harry, millville",,,,,,,,,,
WCAU_20140910_110000_Today,"guinness, new york, isis, philadelphia, invokana, ethel, brittney shipp, missouri, nfl, chicago, pistorius, obama, bieber, hellmann, hoda, christina regusters, roger goodell, justin bieber, tracy davidson, hershey, syria, detroit, phyllis, fresca, tracy, dove oxygen moisture, nature valley breakfast biscuits, texas, beneful healthy smile, california, alabama, savannah, al, craig, matt lauer, nbc news, ray rice, apthai shrimp salad, jillian mele, aveeno, justin, applebee 's, atlantic city, dallas, matt, willie, baltimore ravens, kathy lee, michigan, vogue, becky, walmart, western montana, oscar pistorius, reeva, channing, rachel, robin williams, toyota, tamaran, natalie, st. louis, josh elliott, indiana, australia, john kerry, jessica chastain, fresca, peter alexander, carroll, reeva, omaha, prada exhibition, calvin klein, iraq, kathie, new colgate enamel health toothpaste, obama, france, indianapolis, gevalia, barbara walters, neutrogena, brookside, kathy lee gifford, seville, sarah jessica parker, zoe sal dan, anna, north carolina, gevalia, shakira, kathleen, roc multi correxion, carson, illinois, la cocina, carson, quinoa, asbury park, creme by l'oreal, listerine, michael brown, jessica, l'oreal, carlos, john kane, paris, folgers, olive garden, josh charles, stewart, frank, southern california, chuck todd, new jersey, reeva steenkamp, kellogg, carmax, ferguson",,,,,,,,,,
WCAU_20140910_150000_NBC_10_News_Today_at_11a,"jackson, atlantic city, isis, philadelphia, obama, comcast, glenn, delaware, christina regusters, syria, washington, poconos, ebola, new york, baghdad, tracy potts, bob, regusters",,,,,,,,,,
WCAU_20140910_200000_NBC_10_News_at_4pm,"philadelphia, allentown, glenn, schwartz, atlantic city, ramsey, christina, ray rice, walsh, tom corbett, nfl, northeast philadelphia, new york city, rosemary conners, obama, john kane, atlantic city, atlantic, doug shimell, christina reguster",,,,,,,,,,
WCAU_20140910_210000_NBC_10_News_at_5pm,"philadelphia, allentown, pennsylvania, isis, sheena parveen, obama, washington, new york, atlantic city, trenton, christina regusters, northeast philadelphia, rosemary conners, tom corbett, iraq, millville, obama, amy smith, pottstown, jerry jones, humid, doug shimell, nutter, ohio, harrah, nbc news, syria, nefertiti jaquez, david lynch, delaware",,,,,,,,,,
WCAU_20140910_220000_NBC_10_News_at_6pm,"christina regusters, philadelphia, atlantic city, walsh, isis, tom corbett, vo, ted greenberg, glenn, john clark, harrah, brown, devon, harrah 's, iraq, syria, subaru legacy, philly, john kane, schwartz",,,,,,,,,,
WCAU_20140910_223000_NBC_Nightly_News,"isis, syria, iraq, chantix, new york, dr. nancy snyderman, botox, goodell, roger goodell, nfl, assad, jim, buster, nbc news, jacob rascon, januvia, januvia, juv\u00c9derm voluma, januvia, missouri, california, nevada, damascus, northern iraq, bob, bob costas, peter alexander, chris jansing, engel, obama, brian",,,,,,,,,,
WCAU_20140911_031400_NBC_10_News_at_11p,"philadelphia, gregg, iraq, atlantic city, tom corbett, new jersey, shanine allen, nico, vo, bengals, devon, sheena parveen, subaru legacy, pennsylvania, mcclain, syria, papa, baker, sullivan, camden",,,,,,,,,,
WCAU_20140911_083000_NBC_10_News_Today_at_430a,"philadelphia, isis, obama, iraq, syria, poconos, stonehenge, allentown, south africa, brittany, washington, pretoria, jillian, nbc news, tracie potts, atlantic city, south, millville, tracy davidson, camden, brittney shipp, vai sikahema, new york, tracy",,,,,,,,,,
WCAU_20140911_090000_NBC_10_News_Today_at_500a,"brittney shipp, isis, iraq, syria, christina regusters, jesse gary, philadelphia, obama, katy zachry, new york, camden, monique braxton, fbi, florida, tracy, pennsauken, jillian, allentown, memphis, tracy davidson, vai sikahema, atlantic city, poconos, vai, south of st. louis",,,,,,,,,,
WCAU_20140911_100000_NBC_10_News_Today_at_600a,"philadelphia, isis, wilmington, plymouth, iraq, obama, dover, brittney shipp, atlantic city, jesse gary, new york, allentown, girard, vo, poconos, john kane, memphis, camden, monique braxton, delaware, jillian mele, tom corbett, pottstown, syria, washington, pentagon, conshohocken, city philadelphia, jillian, fbi, tracy davidson, subaru legacy, tracy, new jersey, vai sikahema, south africa, woodhaven, christina regusters, thomas matusiewicz, katy zachry",,,,,,,,,,
WCAU_20140911_110000_Today,"new york, isis, syria, brittney shipp, roger goodell, tom brokaw, iraq, texas, pennsylvania, lyrica, robin givens, brokaw, philadelphia, tom corbett, tracy davidson, shanksville, afghanistan, natalie, pentagon, apthai shrimp salad, goodell, matt, memphis, toronto, mr. roker, carson, givens, hoda, florida, zyrtec, applebee 's, jeff rossen, hershey, savannah, tom, regina, tracy, james mcavoy, willie, hellmann, fda, fibromyalgia, rob ford, maryland, betsy ross, montana, frankie, mildred snitzer, reeva steenkamp, vai sikahema, robert mueller, obama, south africa, fbi, oscar pistorius, nbc news, tom, mike tyson, jeff goldblum, carson, ohio, listerine, walmart, folgers, delicious kellogg, mrs. brokaw, claritin, heaven, kevin, lyrica, chiles, kellogg 's, breakfast, devry, washington, kellogg, biotene, fresca, olive garden, new colgate, aveeno, gevalia, gevalia, frankie, formoterol, l'oreal, symbicort, neutrogena, matt lauer, chuck, blake, christina regusters, natalie morales, lake michigan, natalie, atlantic city, california, willie geist, new york city, carlisle, north carolina, zina, camden, pittsburgh, new colgate total lasting white, dove bar, garnier clean plus blackhead eliminating scrub, natalie, oscar pistorius, thompson twins, damascus, maria schriver, england, phil robertson, jillian mele, san francisco, dan patrick",,,,,,,,,,
WCAU_20140911_150000_NBC_10_News_Today_at_11a,"philadelphia, atlantic city, dover, allentown, isis, wilmington, washington, iraq, syria, brittney shipp, poconos, pentagon, e. coli, pennsylvania, houston, chris christie, obama, tracy potts, northern virginia, camden, oscar pistorius, cincinnati, chicago",,,,,,,,,,
WCAU_20140911_200000_NBC_10_News_at_4pm,"philadelphia, glenn, schwartz, atlantic city, at&t, fema, wilmington, south philadelphia, delaware, christina regusters, christie, jim, washington, ted greenberg, tom corbett, superstorm sandy, pennsylvania, renee, new york, penn, john kane, deanna durante, isis, harry hairston, obama, simon, christine maddela, iraq, amy goldstein, allentown, obama, lewis, ted",,,,,,,,,,
WCAU_20140911_210000_NBC_10_News_at_5pm,"philadelphia, washington, isis, syria, pennsylvania, at&t, iraq, atlantic city, sheena parveen, new york, nfl, south philadelphia, wilmington, dover, pentagon, christina regusters, rick kiernan, john kane, tom corbett, deanna durante, chicago, allentown, ted greenberg, germany, lesean mccoy, nato, christie, d.c., obama, delaware, manhattan, tim furlong, tom klein, penn, harry hairston, bamboo charcoal, shanksville, fbi, keith, obama",,,,,,,,,,
